,id,Message,Time Stamp,Score,labels
25,-C51c38BQ2yDyGVTnYjI,kernel audit,2022-03-10T10:52:41.484Z,33.212301278085434,1
26,-S51c38BQ2yDyGVTnYjI,kernel audit,2022-03-10T10:52:41.484Z,33.212301278085434,1
27,-i51c38BQ2yDyGVTnYjI,kernel audit,2022-03-10T10:52:41.484Z,33.212301278085434,1
28,-y51c38BQ2yDyGVTnYjI,kernel audit,2022-03-10T10:52:41.484Z,33.212301278085434,1
29,_C51c38BQ2yDyGVTnYjI,kernel audit,2022-03-10T10:52:41.484Z,33.212301278085434,1
30,_S51c38BQ2yDyGVTnYjI,kernel audit,2022-03-10T10:52:41.484Z,33.212301278085434,1
31,_i51c38BQ2yDyGVTnYjI,kernel audit,2022-03-10T10:52:41.484Z,33.212301278085434,1
32,_y51c38BQ2yDyGVTnYjI,kernel audit,2022-03-10T10:52:41.484Z,33.212301278085434,1
33,AC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.484Z,33.212301278085434,1
34,AS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.484Z,33.212301278085434,1
35,Ai51c38BQ2yDyGVTnYnI,kernel USB Universal Host Controller Interface driver v,2022-03-10T10:52:41.484Z,25.11809424280039,0
36,Ay51c38BQ2yDyGVTnYnI,kernel device f,2022-03-10T10:52:41.484Z,59.17056680394481,1
37,BC51c38BQ2yDyGVTnYnI,kernel uhci_hcd f,2022-03-10T10:52:41.484Z,35.78608849205157,1
38,BS51c38BQ2yDyGVTnYnI,kernel uhci_hcd f,2022-03-10T10:52:41.485Z,35.78608849205157,1
39,Bi51c38BQ2yDyGVTnYnI,kernel SELinux initialized usbdevfs genfs_contexts,2022-03-10T10:52:41.485Z,43.63581660964442,1
40,By51c38BQ2yDyGVTnYnI,kernel SELinux initialized usbfs genfs_contexts,2022-03-10T10:52:41.485Z,31.477137968521784,1
41,CC51c38BQ2yDyGVTnYnI,kernel uhci_hcd f,2022-03-10T10:52:41.485Z,35.78608849205157,1
42,CS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
43,Ci51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
44,Cy51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
45,DC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
46,DS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
47,Di51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
48,Dy51c38BQ2yDyGVTnYnI,kernel hub,2022-03-10T10:52:41.485Z,33.18561027112054,1
49,EC51c38BQ2yDyGVTnYnI,kernel hub,2022-03-10T10:52:41.485Z,33.18561027112054,1
50,ES51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
51,Ei51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
52,Ey51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
53,FC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
54,FS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
55,Fi51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
56,Fy51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
57,GC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
58,GS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
59,Gi51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
60,Gy51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
61,HC51c38BQ2yDyGVTnYnI,kernel EXT FS journal,2022-03-10T10:52:41.485Z,31.17249328702731,1
62,HS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
63,Hi51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
64,Hy51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
65,IC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
66,IS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
67,Ii51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
68,Iy51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
69,JC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
70,JS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
71,Ji51c38BQ2yDyGVTnYnI,kernel devicemapper,2022-03-10T10:52:41.485Z,32.14228229024923,1
72,Jy51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
73,KC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
74,KS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
75,Ki51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
76,Ky51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
77,LC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
78,LS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
79,Li51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
80,Ly51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
81,MC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
82,MS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
83,Mi51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
84,My51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
85,NC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
86,NS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
87,Ni51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
88,Ny51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
89,OC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
90,OS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
91,Oi51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
92,Oy51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
93,PC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
94,PS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
95,Pi51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
96,Py51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
97,QC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
98,QS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.485Z,33.212301278085434,1
99,Qi51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
100,Qy51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
101,RC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
102,RS51c38BQ2yDyGVTnYnI,kernel cdrom open failed,2022-03-10T10:52:41.486Z,57.83936884421078,1
103,Ri51c38BQ2yDyGVTnYnI,kernel Adding k swap devhda,2022-03-10T10:52:41.486Z,40.80448428400668,1
104,Ry51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
105,SC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
106,SS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
107,Si51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
108,Sy51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
109,TC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
110,TS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
111,Ti51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
112,Ty51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
113,UC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
114,US51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
115,Ui51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
116,Uy51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
117,VC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
118,VS51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
119,Vi51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
120,Vy51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
121,WC51c38BQ2yDyGVTnYnI,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
122,WS51c38BQ2yDyGVTnYnI,kernel kjournald starting,2022-03-10T10:52:41.486Z,31.90052111091584,1
123,Wi51c38BQ2yDyGVTnYnI,kernel EXT FS journal,2022-03-10T10:52:41.486Z,31.17249328702731,1
124,Wy51c38BQ2yDyGVTnYnI,cup cupsd succeeded,2022-03-10T10:52:41.486Z,27.68014404198162,0
125,XC51c38BQ2yDyGVTn4ko,kernel EXTfs mounted ordered data mode,2022-03-10T10:52:41.486Z,39.90970488760996,1
126,XS51c38BQ2yDyGVTn4ko,kernel SELinux initialized ext xattr,2022-03-10T10:52:41.486Z,25.99205050829172,0
127,Xi51c38BQ2yDyGVTn4ko,kernel SELinux initialized tmpfs transition SIDs,2022-03-10T10:52:41.486Z,30.902451109613185,1
128,Xy51c38BQ2yDyGVTn4ko,sshd succeeded,2022-03-10T10:52:41.486Z,56.529754535027415,1
129,YC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
130,YS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
131,Yi51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
132,Yy51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
133,ZC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
134,ZS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
135,Zi51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
136,Zy51c38BQ2yDyGVTn4ko,xinetd xinetd succeeded,2022-03-10T10:52:41.486Z,62.05729794908243,1
137,aC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
138,aS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
139,ai51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
140,ay51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
141,bC51c38BQ2yDyGVTn4ko,kernel IA v,2022-03-10T10:52:41.486Z,39.481227592561,1
142,bS51c38BQ2yDyGVTn4ko,kernel microcode revision x currentx,2022-03-10T10:52:41.486Z,52.72459944298304,1
143,bi51c38BQ2yDyGVTn4ko,kernel microcode suitable data cpu,2022-03-10T10:52:41.486Z,41.20121784218492,1
144,by51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
145,cC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
146,cS51c38BQ2yDyGVTn4ko,sendmail sendmail succeeded,2022-03-10T10:52:41.486Z,56.34497198783546,1
147,ci51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
148,cy51c38BQ2yDyGVTn4ko,kernel parport PCstyle x x PCSPPTRISTATEEPP,2022-03-10T10:52:41.486Z,40.34217041084405,1
149,dC51c38BQ2yDyGVTn4ko,kernel parport irq detected,2022-03-10T10:52:41.486Z,52.03370012423508,1
150,dS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
151,di51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
152,dy51c38BQ2yDyGVTn4ko,sendmail smclient succeeded,2022-03-10T10:52:41.486Z,41.53063563550776,1
153,eC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
154,eS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
155,ei51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
156,ey51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
157,fC51c38BQ2yDyGVTn4ko,udev creating device udevlp,2022-03-10T10:52:41.486Z,55.1170090470088,1
158,fS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
159,fi51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
160,fy51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
161,gC51c38BQ2yDyGVTn4ko,kernel SCSI subsystem initialized,2022-03-10T10:52:41.486Z,36.52351604545797,1
162,gS51c38BQ2yDyGVTn4ko,kernel driver,2022-03-10T10:52:41.486Z,62.967899094980616,1
163,gi51c38BQ2yDyGVTn4ko,kernel Floppy drive fd,2022-03-10T10:52:41.486Z,33.461367909909384,1
164,gy51c38BQ2yDyGVTn4ko,kernel FDC National Semiconductor PC,2022-03-10T10:52:41.486Z,39.46187842265349,1
165,hC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
166,hS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
167,hi51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.486Z,33.212301278085434,1
168,hy51c38BQ2yDyGVTn4ko,kernel device c,2022-03-10T10:52:41.487Z,63.65085958361704,1
169,iC51c38BQ2yDyGVTn4ko,kernel cx Donald Becker,2022-03-10T10:52:41.487Z,19.15453662650181,0
170,iS51c38BQ2yDyGVTn4ko,kernel c,2022-03-10T10:52:41.487Z,53.40795652742519,1
171,ii51c38BQ2yDyGVTn4ko,xinetd servicesstream DISABLING,2022-03-10T10:52:41.487Z,77.64357730223486,1
172,iy51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
173,jC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
174,jS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
175,ji51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
176,jy51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
177,kC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
178,kS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
179,ki51c38BQ2yDyGVTn4ko,kernel C Netfilter core team,2022-03-10T10:52:41.487Z,34.26155910759807,1
180,ky51c38BQ2yDyGVTn4ko,xinetd bind failed Address errno,2022-03-10T10:52:41.487Z,28.34377695066024,0
181,lC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
182,lS51c38BQ2yDyGVTn4ko,xinetd Service telnet failed start deactivated,2022-03-10T10:52:41.487Z,23.14930308608748,0
183,li51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
184,ly51c38BQ2yDyGVTn4ko,xinetd xinetd Version,2022-03-10T10:52:41.487Z,48.58753650053542,1
185,mC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
186,mS51c38BQ2yDyGVTn4ko,xinetd Started working available service,2022-03-10T10:52:41.487Z,23.26995479840333,0
187,mi51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
188,my51c38BQ2yDyGVTn4ko,spamassassin succeeded,2022-03-10T10:52:41.487Z,88.45089667706435,1
189,nC51c38BQ2yDyGVTn4ko,kernel device c,2022-03-10T10:52:41.487Z,63.65085958361704,1
190,nS51c38BQ2yDyGVTn4ko,kernel cx Donald Becker,2022-03-10T10:52:41.487Z,19.15453662650181,0
191,ni51c38BQ2yDyGVTn4ko,privoxy Privoxy Info loading configuration file etcprivoxyconfig,2022-03-10T10:52:41.487Z,46.65083902019957,1
192,ny51c38BQ2yDyGVTn4ko,kernel c,2022-03-10T10:52:41.487Z,53.40795652742519,1
193,oC51c38BQ2yDyGVTn4ko,kernel C Netfilter core team,2022-03-10T10:52:41.487Z,34.26155910759807,1
194,oS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
195,oi51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
196,oy51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
197,pC51c38BQ2yDyGVTn4ko,kernel process using obsolete setsockopt SO_BSDCOMPAT,2022-03-10T10:52:41.487Z,34.37627995466444,1
198,pS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
199,pi51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
200,py51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
201,qC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
202,qS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
203,qi51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
204,qy51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
205,rC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
206,rS51c38BQ2yDyGVTn4ko,kernel SELinux initialized rpc_pipefs genfs_contexts,2022-03-10T10:52:41.487Z,30.814702786557653,1
207,ri51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
208,ry51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
209,sC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
210,sS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
211,si51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
212,sy51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
213,tC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
214,tS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
215,ti51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.487Z,33.212301278085434,1
216,ty51c38BQ2yDyGVTn4ko,kernel Bluetooth Core ver,2022-03-10T10:52:41.487Z,72.69800146599502,1
217,uC51c38BQ2yDyGVTn4ko,kernel,2022-03-10T10:52:41.487Z,17.34281292914692,0
218,uS51c38BQ2yDyGVTn4ko,kernel Bluetooth HCI device connection manager initialized,2022-03-10T10:52:41.487Z,34.48900765454275,1
219,ui51c38BQ2yDyGVTn4ko,kernel Bluetooth HCI socket layer initialized,2022-03-10T10:52:41.488Z,50.45857735766178,1
220,uy51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.488Z,33.212301278085434,1
221,vC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.488Z,33.212301278085434,1
222,vS51c38BQ2yDyGVTn4ko,kernel Bluetooth LCAP ver,2022-03-10T10:52:41.488Z,50.67355415739352,1
223,vi51c38BQ2yDyGVTn4ko,kernel Bluetooth LCAP socket layer initialized,2022-03-10T10:52:41.488Z,45.04604463768277,1
224,vy51c38BQ2yDyGVTn4ko,kernel Bluetooth RFCOMM ver,2022-03-10T10:52:41.488Z,59.4159019541763,1
225,wC51c38BQ2yDyGVTn4ko,kernel Bluetooth RFCOMM socket layer initialized,2022-03-10T10:52:41.488Z,43.11322016647971,1
226,wS51c38BQ2yDyGVTn4ko,kernel Bluetooth RFCOMM TTY layer initialized,2022-03-10T10:52:41.488Z,50.379493003864496,1
227,wi51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.488Z,33.212301278085434,1
228,wy51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.488Z,33.212301278085434,1
229,xC51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.488Z,33.212301278085434,1
230,xS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.488Z,33.212301278085434,1
231,xi51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.488Z,33.212301278085434,1
232,xy51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.488Z,33.212301278085434,1
233,yC51c38BQ2yDyGVTn4ko,privoxy privoxy succeeded,2022-03-10T10:52:41.488Z,43.57287203445097,1
234,yS51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.488Z,33.212301278085434,1
235,yi51c38BQ2yDyGVTn4ko,kernel parport PCstyle x x PCSPPTRISTATEEPP,2022-03-10T10:52:41.488Z,40.34217041084405,1
236,yy51c38BQ2yDyGVTn4ko,kernel parport irq detected,2022-03-10T10:52:41.488Z,52.03370012423508,1
237,zC51c38BQ2yDyGVTn4ko,kernel lp using parport polling,2022-03-10T10:52:41.488Z,38.38740782907146,1
238,zS51c38BQ2yDyGVTn4ko,kernel lp console ready,2022-03-10T10:52:41.488Z,25.534210116461168,0
239,zi51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.488Z,33.212301278085434,1
240,zy51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.488Z,33.212301278085434,1
241,0C51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.488Z,33.212301278085434,1
242,0S51c38BQ2yDyGVTn4ko,kernel audit,2022-03-10T10:52:41.488Z,33.212301278085434,1
