"id,message,@version,@timestamp"
"Pi51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.485Z"
"Py51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.485Z"
"QC51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.485Z"
"QS51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.485Z"
"Qi51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"Qy51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"RC51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"RS51c38BQ2yDyGVTnYnI,kernel cdrom open failed,1,2022-03-10T10:52:41.486Z"
"Ri51c38BQ2yDyGVTnYnI,kernel Adding k swap devhda,1,2022-03-10T10:52:41.486Z"
"Ry51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"SC51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"SS51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"Si51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"Sy51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"TC51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"TS51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"Ti51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"Ty51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"UC51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"US51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"Ui51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"Uy51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"VC51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"VS51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"Vi51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"Vy51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"WC51c38BQ2yDyGVTnYnI,kernel audit,1,2022-03-10T10:52:41.486Z"
"WS51c38BQ2yDyGVTnYnI,kernel kjournald starting,1,2022-03-10T10:52:41.486Z"
"Wi51c38BQ2yDyGVTnYnI,kernel EXT FS journal,1,2022-03-10T10:52:41.486Z"
"Wy51c38BQ2yDyGVTnYnI,cup cupsd succeeded,1,2022-03-10T10:52:41.486Z"
"XC51c38BQ2yDyGVTn4ko,kernel EXTfs mounted ordered data mode,1,2022-03-10T10:52:41.486Z"
"XS51c38BQ2yDyGVTn4ko,kernel SELinux initialized ext xattr,1,2022-03-10T10:52:41.486Z"
"Xi51c38BQ2yDyGVTn4ko,kernel SELinux initialized tmpfs transition SIDs,1,2022-03-10T10:52:41.486Z"
"Xy51c38BQ2yDyGVTn4ko,sshd succeeded,1,2022-03-10T10:52:41.486Z"
"YC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"YS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"Yi51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"Yy51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"ZC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"ZS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"Zi51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"Zy51c38BQ2yDyGVTn4ko,xinetd xinetd succeeded,1,2022-03-10T10:52:41.486Z"
"aC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"aS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"ai51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"ay51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"bC51c38BQ2yDyGVTn4ko,kernel IA v,1,2022-03-10T10:52:41.486Z"
"bS51c38BQ2yDyGVTn4ko,kernel microcode revision x currentx,1,2022-03-10T10:52:41.486Z"
"bi51c38BQ2yDyGVTn4ko,kernel microcode suitable data cpu,1,2022-03-10T10:52:41.486Z"
"by51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"cC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"cS51c38BQ2yDyGVTn4ko,sendmail sendmail succeeded,1,2022-03-10T10:52:41.486Z"
"ci51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"cy51c38BQ2yDyGVTn4ko,kernel parport PCstyle x x PCSPPTRISTATEEPP,1,2022-03-10T10:52:41.486Z"
"dC51c38BQ2yDyGVTn4ko,kernel parport irq detected,1,2022-03-10T10:52:41.486Z"
"dS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"di51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"dy51c38BQ2yDyGVTn4ko,sendmail smclient succeeded,1,2022-03-10T10:52:41.486Z"
"eC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"eS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"ei51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"ey51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"fC51c38BQ2yDyGVTn4ko,udev creating device udevlp,1,2022-03-10T10:52:41.486Z"
"fS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"fi51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"fy51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"gC51c38BQ2yDyGVTn4ko,kernel SCSI subsystem initialized,1,2022-03-10T10:52:41.486Z"
"gS51c38BQ2yDyGVTn4ko,kernel driver,1,2022-03-10T10:52:41.486Z"
"gi51c38BQ2yDyGVTn4ko,kernel Floppy drive fd,1,2022-03-10T10:52:41.486Z"
"gy51c38BQ2yDyGVTn4ko,kernel FDC National Semiconductor PC,1,2022-03-10T10:52:41.486Z"
"hC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"hS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"hi51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.486Z"
"hy51c38BQ2yDyGVTn4ko,kernel device c,1,2022-03-10T10:52:41.487Z"
"iC51c38BQ2yDyGVTn4ko,kernel cx Donald Becker,1,2022-03-10T10:52:41.487Z"
"iS51c38BQ2yDyGVTn4ko,kernel c,1,2022-03-10T10:52:41.487Z"
"ii51c38BQ2yDyGVTn4ko,xinetd servicesstream DISABLING,1,2022-03-10T10:52:41.487Z"
"iy51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"jC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"jS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"ji51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"jy51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"kC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"kS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"ki51c38BQ2yDyGVTn4ko,kernel C Netfilter core team,1,2022-03-10T10:52:41.487Z"
"ky51c38BQ2yDyGVTn4ko,xinetd bind failed Address errno,1,2022-03-10T10:52:41.487Z"
"lC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"lS51c38BQ2yDyGVTn4ko,xinetd Service telnet failed start deactivated,1,2022-03-10T10:52:41.487Z"
"li51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"ly51c38BQ2yDyGVTn4ko,xinetd xinetd Version,1,2022-03-10T10:52:41.487Z"
"mC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"mS51c38BQ2yDyGVTn4ko,xinetd Started working available service,1,2022-03-10T10:52:41.487Z"
"mi51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"my51c38BQ2yDyGVTn4ko,spamassassin succeeded,1,2022-03-10T10:52:41.487Z"
"nC51c38BQ2yDyGVTn4ko,kernel device c,1,2022-03-10T10:52:41.487Z"
"nS51c38BQ2yDyGVTn4ko,kernel cx Donald Becker,1,2022-03-10T10:52:41.487Z"
"ni51c38BQ2yDyGVTn4ko,privoxy Privoxy Info loading configuration file etcprivoxyconfig,1,2022-03-10T10:52:41.487Z"
"ny51c38BQ2yDyGVTn4ko,kernel c,1,2022-03-10T10:52:41.487Z"
"oC51c38BQ2yDyGVTn4ko,kernel C Netfilter core team,1,2022-03-10T10:52:41.487Z"
"oS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"oi51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"oy51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"pC51c38BQ2yDyGVTn4ko,kernel process using obsolete setsockopt SO_BSDCOMPAT,1,2022-03-10T10:52:41.487Z"
"pS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"pi51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"py51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"qC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"qS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"qi51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"qy51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"rC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"rS51c38BQ2yDyGVTn4ko,kernel SELinux initialized rpc_pipefs genfs_contexts,1,2022-03-10T10:52:41.487Z"
"ri51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"ry51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"sC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"sS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"si51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"sy51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"tC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"tS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"ti51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.487Z"
"ty51c38BQ2yDyGVTn4ko,kernel Bluetooth Core ver,1,2022-03-10T10:52:41.487Z"
"uC51c38BQ2yDyGVTn4ko,kernel,1,2022-03-10T10:52:41.487Z"
"uS51c38BQ2yDyGVTn4ko,kernel Bluetooth HCI device connection manager initialized,1,2022-03-10T10:52:41.487Z"
"ui51c38BQ2yDyGVTn4ko,kernel Bluetooth HCI socket layer initialized,1,2022-03-10T10:52:41.488Z"
"uy51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"vC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"vS51c38BQ2yDyGVTn4ko,kernel Bluetooth LCAP ver,1,2022-03-10T10:52:41.488Z"
"vi51c38BQ2yDyGVTn4ko,kernel Bluetooth LCAP socket layer initialized,1,2022-03-10T10:52:41.488Z"
"vy51c38BQ2yDyGVTn4ko,kernel Bluetooth RFCOMM ver,1,2022-03-10T10:52:41.488Z"
"wC51c38BQ2yDyGVTn4ko,kernel Bluetooth RFCOMM socket layer initialized,1,2022-03-10T10:52:41.488Z"
"wS51c38BQ2yDyGVTn4ko,kernel Bluetooth RFCOMM TTY layer initialized,1,2022-03-10T10:52:41.488Z"
"wi51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"wy51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"xC51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"xS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"xi51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"xy51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"yC51c38BQ2yDyGVTn4ko,privoxy privoxy succeeded,1,2022-03-10T10:52:41.488Z"
"yS51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"yi51c38BQ2yDyGVTn4ko,kernel parport PCstyle x x PCSPPTRISTATEEPP,1,2022-03-10T10:52:41.488Z"
"yy51c38BQ2yDyGVTn4ko,kernel parport irq detected,1,2022-03-10T10:52:41.488Z"
"zC51c38BQ2yDyGVTn4ko,kernel lp using parport polling,1,2022-03-10T10:52:41.488Z"
"zS51c38BQ2yDyGVTn4ko,kernel lp console ready,1,2022-03-10T10:52:41.488Z"
"zi51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"zy51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"0C51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"0S51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"0i51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"0y51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"1C51c38BQ2yDyGVTn4ko,gpm,1,2022-03-10T10:52:41.488Z"
"1S51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"1i51c38BQ2yDyGVTn4ko,gpm Started gpm successfully,1,2022-03-10T10:52:41.488Z"
"1y51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"2C51c38BQ2yDyGVTn4ko,kernel audit,1,2022-03-10T10:52:41.488Z"
"2S51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"2i51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"2y51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"3C51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"3S51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"3i51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"3y51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"4C51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"4S51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"4i51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"4y51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"5C51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"5S51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"5i51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"5y51c38BQ2yDyGVTn4mz,gpm,1,2022-03-10T10:52:41.488Z"
"6C51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"6S51c38BQ2yDyGVTn4mz,gpm imp Autodetected intellimouse PS,1,2022-03-10T10:52:41.488Z"
"6i51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"6y51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"7C51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"7S51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"7i51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"7y51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"8C51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"8S51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"8i51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"8y51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"9C51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"9S51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"9i51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.488Z"
"9y51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.489Z"
"-C51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.489Z"
"-S51c38BQ2yDyGVTn4mz,kernel audit,1,2022-03-10T10:52:41.489Z"
"-i51c38BQ2yDyGVTn4mz,gpm gpm succeeded,1,2022-03-10T10:52:41.489Z"
